id1,id2,ddi_risk
DB00206,DB00997,"Potentially significant"
DB00206,DB01045,"Potentially significant"
DB00206,DB01076,"Potentially significant"
DB00206,DB01118,"Potentially significant"
DB00206,DB01136,"Potentially significant"
DB00206,DB01177,"Potentially significant"
DB00206,DB01203,"Potentially significant"
DB00206,DB01220,"Potentially significant"
DB00206,DB01229,"Potentially significant"
DB00206,DB01232,"Potentially significant"
DB00206,DB01234,"Potentially significant"
DB00206,DB01248,"Potentially significant"
DB00206,DB01259,"Potentially significant"
DB00206,DB01261,"Potentially significant"
DB00206,DB01267,"Potentially significant"
DB00206,DB01319,"Potentially significant"
DB00206,DB01394,"Potentially significant"
DB00206,DB01590,"Potentially significant"
DB00206,DB04835,"Potentially significant"
DB00206,DB04844,Critical
DB00206,DB04865,"Potentially significant"
DB00206,DB04868,"Potentially significant"
DB00206,DB05039,"Potentially significant"
DB00206,DB05109,"Potentially significant"
DB00206,DB05521,"Potentially significant"
DB00206,DB05676,"Potentially significant"
DB00206,DB06176,"Potentially significant"
DB00206,DB06207,"Potentially significant"
DB00206,DB06212,"Potentially significant"
DB00206,DB06228,"Potentially significant"
DB00206,DB06287,"Potentially significant"
DB00206,DB06290,"Potentially significant"
DB00206,DB06292,"Potentially significant"
DB00206,DB06335,"Potentially significant"
DB00206,DB06403,"Potentially significant"
DB00206,DB06480,"Potentially significant"
DB00206,DB06589,"Potentially significant"
DB00206,DB06605,"Potentially significant"
DB00206,DB06616,"Potentially significant"
DB00206,DB06695,"Potentially significant"
DB00206,DB06769,"Potentially significant"
DB00206,DB08828,"Potentially significant"
DB00206,DB08865,"Potentially significant"
DB00206,DB08873,"Potentially significant"
DB00206,DB08881,"Potentially significant"
DB00206,DB08882,"Potentially significant"
DB00206,DB08889,"Potentially significant"
DB00206,DB08893,"Potentially significant"
DB00206,DB08901,"Potentially significant"
DB00206,DB08907,"Potentially significant"
DB00206,DB08910,"Potentially significant"
DB00206,DB08912,"Potentially significant"
DB00206,DB08916,"Potentially significant"
DB00206,DB08918,"Potentially significant"
DB00206,DB08930,"Potentially significant"
DB00206,DB08931,"Potentially significant"
DB00206,DB08934,"Potentially significant"
DB00206,DB09026,"Potentially significant"
DB00206,DB09027,"Potentially significant"
DB00207,DB00091,"Potentially significant"
DB00207,DB00175,"Potentially significant"
DB00207,DB00199,"Potentially significant"
DB00207,DB00204,"Avoid combination"
DB00207,DB00204,Significant
DB00207,DB00215,"Avoid combination"
DB00207,DB00220,"Potentially significant"
DB00207,DB00224,"Potentially significant"
DB00207,DB00227,"Potentially significant"
DB00207,DB00243,"Potentially significant"
DB00207,DB00243,Significant
DB00207,DB00246,"Avoid combination"
DB00207,DB00246,Significant
DB00207,DB00261,"Avoid combination"
DB00207,DB00280,"Avoid combination"
DB00207,DB00280,Critical
DB00207,DB00295,"Potentially significant"
DB00207,DB00305,"Potentially significant"
DB00207,DB00308,"Avoid combination"
DB00207,DB00341,"Potentially significant"
DB00207,DB00342,"Avoid combination"
DB00207,DB00342,Critical
DB00207,DB00343,"Potentially significant"
DB00207,DB00349,"Potentially significant"
DB00207,DB00390,"Potentially significant"
DB00207,DB00391,"Avoid combination"
DB00207,DB00444,"Potentially significant"
DB00207,DB00450,Critical
DB00207,DB00455,"Potentially significant"
DB00207,DB00468,"Avoid combination"
DB00207,DB00468,"Potentially significant"
DB00207,DB00468,Significant
DB00207,DB00472,"Avoid combination"
DB00207,DB00480,"Potentially significant"
DB00207,DB00489,"Avoid combination"
DB00207,DB00489,Significant
DB00207,DB00501,"Potentially significant"
DB00207,DB00503,"Potentially significant"
DB00207,DB00537,"Potentially significant"
DB00207,DB00539,"Avoid combination"
DB00207,DB00541,"Potentially significant"
DB00207,DB00563,"Potentially significant"
DB00207,DB00570,"Potentially significant"
DB00207,DB00602,"Potentially significant"
DB00207,DB00604,"Avoid combination"
DB00207,DB00604,Significant
DB00207,DB00619,"Potentially significant"
DB00207,DB00622,"Potentially significant"
DB00207,DB00637,"Avoid combination"
DB00207,DB00661,"Potentially significant"
DB00207,DB00679,"Avoid combination"
DB00207,DB00679,Significant
DB00207,DB00680,Significant
DB00207,DB00682,Significant
DB00207,DB00694,"Potentially significant"
DB00207,DB00696,Critical
DB00207,DB00701,"Potentially significant"
DB00207,DB00734,"Potentially significant"
DB00207,DB00741,"Potentially significant"
DB00207,DB00762,"Potentially significant"
DB00207,DB00773,"Potentially significant"
DB00207,DB00783,"Potentially significant"
DB00207,DB00834,"Avoid combination"
DB00207,DB00863,"Potentially significant"
DB00207,DB00864,"Potentially significant"
DB00207,DB00875,"Avoid combination"
DB00207,DB00877,"Potentially significant"
DB00207,DB00904,"Potentially significant"
DB00207,DB00908,"Avoid combination"
DB00207,DB00908,"Potentially significant"
DB00207,DB00908,Significant
DB00207,DB00933,Significant
DB00207,DB00950,"Potentially significant"
DB00207,DB00967,"Potentially significant"
DB00207,DB00997,"Potentially significant"
DB00207,DB01035,"Avoid combination"
DB00207,DB01035,Significant
DB00207,DB01045,"Potentially significant"
DB00207,DB01076,"Potentially significant"
DB00207,DB01100,"Avoid combination"
DB00207,DB01100,Critical
DB00207,DB01118,"Avoid combination"
DB00207,DB01118,"Potentially significant"
DB00207,DB01125,Significant
DB00207,DB01136,"Potentially significant"
DB00207,DB01158,Significant
DB00207,DB01169,"Avoid combination"
DB00207,DB01175,"Avoid combination"
DB00207,DB01177,"Potentially significant"
DB00207,DB01182,Significant
DB00207,DB01203,"Potentially significant"
DB00207,DB01208,"Avoid combination"
DB00207,DB01208,Critical
DB00207,DB01218,"Avoid combination"
DB00207,DB01218,Critical
DB00207,DB01220,"Potentially significant"
DB00207,DB01224,"Avoid combination"
DB00207,DB01227,"Avoid combination"
DB00207,DB01227,Critical
DB00207,DB01229,"Potentially significant"
DB00207,DB01232,"Potentially significant"
DB00207,DB01234,"Potentially significant"
DB00207,DB01244,"Avoid combination"
DB00207,DB01244,Critical
DB00207,DB01248,"Potentially significant"
DB00207,DB01259,"Potentially significant"
DB00207,DB01261,"Potentially significant"
DB00207,DB01267,"Avoid combination"
DB00207,DB01267,"Potentially significant"
DB00207,DB01267,Significant
DB00207,DB01319,"Potentially significant"
DB00207,DB01394,"Potentially significant"
DB00207,DB01590,"Potentially significant"
DB00207,DB01601,"Avoid combination"
DB00207,DB01624,"Avoid combination"
DB00207,DB04835,"Potentially significant"
DB00207,DB04844,"Avoid combination"
DB00207,DB04844,Significant
DB00207,DB04855,"Avoid combination"
DB00207,DB04855,Critical
DB00207,DB04865,"Potentially significant"
DB00207,DB04868,"Avoid combination"
DB00207,DB04868,"Potentially significant"
DB00207,DB04868,Significant
DB00207,DB04946,"Avoid combination"
DB00207,DB05039,"Potentially significant"
DB00207,DB05109,"Potentially significant"
DB00207,DB05294,"Avoid combination"
DB00207,DB05294,Significant
DB00207,DB05521,"Potentially significant"
DB00207,DB05676,"Potentially significant"
DB00207,DB06176,"Potentially significant"
DB00207,DB06207,"Potentially significant"
DB00207,DB06212,"Potentially significant"
DB00207,DB06216,"Avoid combination"
DB00207,DB06228,"Potentially significant"
DB00207,DB06287,"Potentially significant"
DB00207,DB06290,"Potentially significant"
DB00207,DB06292,"Potentially significant"
DB00207,DB06335,"Potentially significant"
DB00207,DB06403,"Potentially significant"
DB00207,DB06480,"Potentially significant"
DB00207,DB06589,"Potentially significant"
DB00207,DB06605,"Potentially significant"
DB00207,DB06616,"Potentially significant"
DB00207,DB06695,"Potentially significant"
DB00207,DB06697,"Avoid combination"
DB00207,DB06697,Significant
DB00207,DB06708,"Avoid combination"
DB00207,DB06769,"Potentially significant"
DB00207,DB08828,"Potentially significant"
DB00207,DB08865,"Potentially significant"
DB00207,DB08873,"Potentially significant"
DB00207,DB08881,"Avoid combination"
DB00207,DB08881,"Potentially significant"
DB00207,DB08882,"Potentially significant"
DB00207,DB08889,"Potentially significant"
DB00207,DB08893,"Potentially significant"
DB00207,DB08901,"Potentially significant"
DB00207,DB08907,"Potentially significant"
DB00207,DB08910,"Potentially significant"
DB00207,DB08912,"Potentially significant"
DB00207,DB08916,"Potentially significant"
DB00207,DB08918,"Potentially significant"
DB00207,DB08930,"Potentially significant"
DB00207,DB08931,"Potentially significant"
DB00207,DB08934,"Potentially significant"
DB00207,DB09026,"Potentially significant"
DB00207,DB09027,"Potentially significant"
DB00207,DB09083,"Avoid combination"
DB00207,DB09167,"Avoid combination"
DB00208,DB00188,"Potentially significant"
DB00208,DB00213,"Potentially significant"
DB00208,DB00215,"Potentially significant"
DB00208,DB00220,"Potentially significant"
DB00208,DB00252,"Potentially significant"
DB00208,DB00338,"Potentially significant"
DB00208,DB00349,"Potentially significant"
DB00208,DB00395,"Potentially significant"
DB00208,DB00396,"Potentially significant"
DB00208,DB00448,"Potentially significant"
DB00208,DB00458,"Potentially significant"
DB00208,DB00582,"Potentially significant"
DB00208,DB00665,"Potentially significant"
DB00208,DB00682,Significant
DB00208,DB00697,Significant
DB00208,DB00726,"Potentially significant"
DB00208,DB00736,"Potentially significant"
DB00208,DB00738,"Potentially significant"
DB00208,DB00758,"Potentially significant"
DB00208,DB00829,"Potentially significant"
DB00208,DB01129,"Potentially significant"
DB00208,DB01166,"Potentially significant"
DB00208,DB01171,"Potentially significant"
DB00208,DB01174,"Potentially significant"
DB00208,DB01175,"Potentially significant"
DB00208,DB01181,"Potentially significant"
DB00208,DB01242,"Potentially significant"
DB00208,DB01320,"Potentially significant"
DB00208,DB05246,"Potentially significant"
DB00208,DB06414,"Potentially significant"
DB00208,DB09118,"Potentially significant"
DB00213,DB00220,"Avoid combination"
DB00213,DB00220,Critical
DB00213,DB00530,"Avoid combination"
DB00213,DB00705,"Avoid combination"
DB00213,DB00758,"Avoid combination"
DB00213,DB00884,"Avoid combination"
DB00213,DB00943,Significant
DB00213,DB01072,Critical
DB00213,DB01254,"Avoid combination"
DB00213,DB01254,Critical
DB00213,DB08864,"Avoid combination"
DB00213,DB08901,"Avoid combination"
DB00215,DB00052,Critical
DB00215,DB00176,Critical
DB00215,DB00193,Significant
DB00215,DB00196,Critical
DB00215,DB00204,"Avoid combination"
DB00215,DB00208,Critical
DB00215,DB00215,"Avoid combination"
DB00215,DB00216,Significant
DB00215,DB00246,"Avoid combination"
DB00215,DB00246,Critical
DB00215,DB00261,"Avoid combination"
DB00215,DB00273,Critical
DB00215,DB00280,"Avoid combination"
DB00215,DB00280,Critical
DB00215,DB00285,Significant
DB00215,DB00308,"Avoid combination"
DB00215,DB00315,Significant
DB00215,DB00321,Significant
DB00215,DB00338,Significant
DB00215,DB00342,"Avoid combination"
DB00215,DB00344,Significant
DB00215,DB00363,Significant
DB00215,DB00391,"Avoid combination"
DB00215,DB00446,Critical
DB00215,DB00448,Significant
DB00215,DB00450,Critical
DB00215,DB00458,Significant
DB00215,DB00468,"Avoid combination"
DB00215,DB00472,"Avoid combination"
DB00215,DB00472,Critical
DB00215,DB00489,"Avoid combination"
DB00215,DB00501,Critical
DB00215,DB00539,"Avoid combination"
DB00215,DB00539,Significant
DB00215,DB00540,Significant
DB00215,DB00564,Critical
DB00215,DB00582,Critical
DB00215,DB00601,Critical
DB00215,DB00604,"Avoid combination"
DB00215,DB00604,Critical
DB00215,DB00637,"Avoid combination"
DB00215,DB00679,"Avoid combination"
DB00215,DB00679,Critical
DB00215,DB00697,Significant
DB00215,DB00726,Significant
DB00215,DB00736,Significant
DB00215,DB00745,Critical
DB00215,DB00752,Critical
DB00215,DB00776,Critical
DB00215,DB00780,Critical
DB00215,DB00834,"Avoid combination"
DB00215,DB00875,"Avoid combination"
DB00215,DB00908,"Avoid combination"
DB00215,DB00933,Significant
DB00215,DB00949,Critical
DB00215,DB00952,Significant
DB00215,DB00953,Significant
DB00215,DB00998,Significant
DB00215,DB01032,Critical
DB00215,DB01035,"Avoid combination"
DB00215,DB01037,Critical
DB00215,DB01100,"Avoid combination"
DB00215,DB01100,Critical
DB00215,DB01118,"Avoid combination"
DB00215,DB01118,Critical
DB00215,DB01142,Significant
DB00215,DB01151,Significant
DB00215,DB01168,Critical
DB00215,DB01169,"Avoid combination"
DB00215,DB01175,"Avoid combination"
DB00215,DB01208,"Avoid combination"
DB00215,DB01208,Critical
DB00215,DB01218,"Avoid combination"
DB00215,DB01218,Critical
DB00215,DB01224,"Avoid combination"
DB00215,DB01227,"Avoid combination"
DB00215,DB01227,Critical
DB00215,DB01232,Significant
DB00215,DB01242,Significant
DB00215,DB01244,"Avoid combination"
DB00215,DB01244,Critical
DB00215,DB01247,Critical
DB00215,DB01267,"Avoid combination"
DB00215,DB01267,Significant
DB00215,DB01601,"Avoid combination"
DB00215,DB01601,Significant
DB00215,DB01624,"Avoid combination"
DB00215,DB01626,Critical
DB00215,DB04844,"Avoid combination"
DB00215,DB04844,Significant
DB00215,DB04855,"Avoid combination"
DB00215,DB04855,Critical
DB00215,DB04868,"Avoid combination"
DB00215,DB04868,Significant
DB00215,DB04946,"Avoid combination"
DB00215,DB04946,Significant
DB00215,DB05294,"Avoid combination"
DB00215,DB06144,Critical
DB00215,DB06204,Significant
DB00215,DB06216,"Avoid combination"
DB00215,DB06216,Significant
DB00215,DB06413,Critical
DB00215,DB06414,Critical
DB00215,DB06697,"Avoid combination"
DB00215,DB06697,Critical
DB00215,DB06708,"Avoid combination"
DB00215,DB08824,Significant
DB00215,DB08881,"Avoid combination"
DB00215,DB09083,"Avoid combination"
DB00215,DB09167,"Avoid combination"
DB00216,DB00176,Significant
DB00216,DB00220,Critical
DB00216,DB00224,Critical
DB00216,DB00285,Significant
DB00216,DB00472,Significant
DB00216,DB00503,Critical
DB00216,DB00601,Critical
DB00216,DB00715,Significant
DB00216,DB01026,Significant
DB00216,DB01072,Critical
DB00216,DB01104,Significant
DB00216,DB01105,Critical
DB00216,DB01149,Critical
DB00216,DB01167,Significant
DB00216,DB01175,Significant
DB00216,DB06204,Significant
DB00218,DB00204,"Avoid combination"
DB00218,DB00215,"Avoid combination"
DB00218,DB00246,"Avoid combination"
DB00218,DB00246,Critical
DB00218,DB00261,"Avoid combination"
DB00218,DB00280,"Avoid combination"
DB00218,DB00308,"Avoid combination"
DB00218,DB00342,"Avoid combination"
DB00218,DB00391,"Avoid combination"
DB00218,DB00468,"Avoid combination"
DB00218,DB00472,"Avoid combination"
DB00218,DB00489,"Avoid combination"
DB00218,DB00489,Critical
DB00218,DB00539,"Avoid combination"
DB00218,DB00604,"Avoid combination"
DB00218,DB00604,Significant
DB00218,DB00635,Significant
DB00218,DB00637,"Avoid combination"
DB00218,DB00679,"Avoid combination"
DB00218,DB00679,Critical
DB00218,DB00682,Significant
DB00218,DB00834,"Avoid combination"
DB00218,DB00860,Significant
DB00218,DB00875,"Avoid combination"
DB00218,DB00908,"Avoid combination"
DB00218,DB00908,Critical
DB00218,DB01035,"Avoid combination"
DB00218,DB01035,Critical
DB00218,DB01100,"Avoid combination"
DB00218,DB01118,"Avoid combination"
DB00218,DB01118,Critical
DB00218,DB01169,"Avoid combination"
DB00218,DB01175,"Avoid combination"
DB00218,DB01182,Significant
DB00218,DB01208,"Avoid combination"
DB00218,DB01218,"Avoid combination"
DB00218,DB01224,"Avoid combination"
DB00218,DB01227,"Avoid combination"
DB00218,DB01244,"Avoid combination"
DB00218,DB01267,"Avoid combination"
DB00218,DB01601,"Avoid combination"
DB00218,DB01624,"Avoid combination"
DB00218,DB04844,"Avoid combination"
DB00218,DB04855,"Avoid combination"
DB00218,DB04855,Significant
DB00218,DB04868,"Avoid combination"
DB00218,DB04946,"Avoid combination"
DB00218,DB05294,"Avoid combination"
DB00218,DB06216,"Avoid combination"
DB00218,DB06697,"Avoid combination"
DB00218,DB06708,"Avoid combination"
DB00218,DB08881,"Avoid combination"
DB00218,DB09083,"Avoid combination"
DB00218,DB09167,"Avoid combination"
DB00220,DB00091,"Potentially significant"
DB00220,DB00136,"Potentially significant"
DB00220,DB00175,"Potentially significant"
DB00220,DB00188,"Potentially significant"
DB00220,DB00193,"Potentially significant"
DB00220,DB00199,"Potentially significant"
